match_id,competition_id,home_team_id,home_team,away_team_id,away_team
23f62420,2f0de05a,2e49b214,Racing 92,30ad8a8a,Toulon
51af2de3,0ab9177f,c674b423,Old Glory DC,b59edee8,Nola Gold
172bf72e,ee0c6883,1ebc0e7a,Leinster,895ae027,Northampton Saints
e857827d,83d92007,242b5b2e,Edinburgh,aa4f64f5,Bath Rugby
7c5201ff,bc5d9ec5,ada90f2c,Hurricanes,08a046f2,Chiefs
331d9151,bc5d9ec5,9f706321,Brumbies,b6319444,New South Wales Waratahs
c1086459,bc5d9ec5,f921cb8b,Highlanders,ef5d2d5d,Moana Pasifika
b3271611,622e1591,39f4260d,Newman,d1ec8848,Alumni
e05b85b7,622e1591,43ac9ccf,Los Tilos,bcbeddd2,Hindú
7882342d,622e1591,a1b6f895,SIC,b9120e6d,B.A.C.R.C.
729d37dc,622e1591,1ca52534,Regatas Bella Vista,2700f87a,La Plata Rugby Club
c4bcebc5,622e1591,4bbb4db8,San Luis,757f3f81,CUBA
8b6b8650,622e1591,e89f2930,CASI,95aa31e1,Belgrano AC
66b2eaf3,d7c59c8c,31781a9e,Blackrams Tokyo,0d890d19,Tokyo Sungoliath
1ccb1091,d7c59c8c,5a371639,Shizuoka Bluerevs,7634a2cd,Urayasu D Rocks
dae5e0dd,d7c59c8c,dad857c8,Kubota Spears,252fd636,Saitama Wild Knights
3920ae56,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,2e7192a3,Toshiba Brave Lupus Tokyo
bd691071,ee0c6883,f7e939a6,Bordeaux Begles,1ebc0e7a,Leicester Tigers
5b87f71c,ee0c6883,94b39f65,Stade Toulousain,0aa2b3cc,Ulster
3b69a555,ee0c6883,47d5fe17,Bristol Rugby,1ebc0e7a,Leinster
04558689,83d92007,73e02b8e,Pau,93542906,Newcastle Falcons
040d51bd,83d92007,26fdbbb9,Cheetahs,0120f1b3,Perpignan
6dca755d,83d92007,5fa975a5,Ospreys,bb49fc47,Lions
7b9713fb,ee0c6883,94b39f65,Toulouse,0aa2b3cc,Ulster
a9401401,2c3df351,895ae027,Northampton Saints,aa4f64f5,Bath Rugby
476c6eab,50e6935b,1b71011b,Bulls,af0bb046,Benetton Treviso
4d8b3d4b,50e6935b,1ebc0e7a,Leinster,0aa2b3cc,Ulster
887cd99b,50e6935b,6f08f859,Glasgow Warriors,f54be954,Stormers
73a0f3cd,2f0de05a,fe2eda63,Bayonne,a9650c97,Castres Olympique
3b9ad585,2f0de05a,f7e939a6,Bordeaux Begles,53983719,Oyonnax
de703858,2f0de05a,388e620c,Clermont Auvergne,b6f40da2,Montpellier Herault
51d43135,2f0de05a,9aa9df8a,La Rochelle,2e49b214,Racing 92
a113a1be,2f0de05a,1cbf55bf,Lyon,94b39f65,Stade Toulousain
5819f08c,2f0de05a,247cd1a2,Stade Francais Paris,30ad8a8a,Toulon
c2a9eeac,2f0de05a,73e02b8e,Pau,0120f1b3,Perpignan
4268fbf6,bc5d9ec5,ada90f2c,Hurricanes,32f13a5d,Melbourne Rebels
f84e1f31,bc5d9ec5,79c81be4,Blues,b8b8b698,Fijian Drua
c7f6bfc8,bc5d9ec5,9f706321,Brumbies,f921cb8b,Highlanders
4ad0369b,622e1591,d1ec8848,Alumni,95aa31e1,Belgrano AC
109fa1cf,622e1591,b9120e6d,B.A.C.R.C.,bcbeddd2,Hindú
1cd98c33,622e1591,cfd58d37,Club Atletico del Rosario,1ca52534,Regatas Bella Vista
203be055,622e1591,89b61653,Champagnat,e89f2930,CASI
21d88ff5,622e1591,a1b6f895,SIC,757f3f81,CUBA
aee7e646,622e1591,39f4260d,Newman,4bbb4db8,San Luis
f8a1f19a,0ab9177f,c674b423,Old Glory DC,f11abcf7,New England Free Jacks
794f1d39,0ab9177f,6fd831fc,Houston SaberCats,c8cdc810,RFCLA
3be09e14,23df32a1,c324957f,Malaysia,961bf049,Hong Kong
8a4701c2,23df32a1,32b285a3,Saint Lucia,a2e62d5b,Barbados
3d0dbb7f,2f0de05a,1cbf55bf,Lyon,94b39f65,Toulouse
436e0378,2c3df351,08a046f2,Exeter Chiefs,aa4f64f5,Bath Rugby
9700d7f1,2c3df351,566d5199,Harlequins,d7d74d92,Sale Sharks
74e7771b,2c3df351,0026b492,Saracens,59c67efa,Gloucester Rugby
f82aecad,50e6935b,bb49fc47,Lions,af0bb046,Benetton Treviso
d7a837d7,50e6935b,5fa975a5,Ospreys,79c81be4,Cardiff Blues
6d421ccb,50e6935b,f54be954,Stormers,6f5af01b,Connacht
47e5c79b,50e6935b,afe6fb82,Munster,1b71011b,Bulls
6e9d4e8e,50e6935b,973ef5cc,Dragons,0e10c257,Scarlets
9333e669,50e6935b,1ebc0e7a,Leinster,0aa2b3cc,Ulster
ab6951bd,50e6935b,8ab9f1c9,Zebre,6f08f859,Glasgow Warriors
f40706c2,2f0de05a,73e02b8e,Pau,f7e939a6,Bordeaux Begles
76b7f7e3,2f0de05a,a9650c97,Castres Olympique,34149c5c,Vannes
5ed2ca33,2f0de05a,1cbf55bf,Lyon,b6f40da2,Montpellier Herault
9f149b7a,2f0de05a,9aa9df8a,La Rochelle,fe2eda63,Bayonne
e4c485d4,2f0de05a,0120f1b3,Perpignan,2e49b214,Racing 92
bb6ed78e,2f0de05a,30ad8a8a,Toulon,388e620c,Clermont Auvergne
d7d6b209,bc5d9ec5,ef5d2d5d,Moana Pasifika,9f706321,Brumbies
13366413,bc5d9ec5,08a046f2,Chiefs,f921cb8b,Highlanders
0448570f,bc5d9ec5,510fa4b4,Western Force,ada90f2c,Hurricanes
9c46ff1e,0ab9177f,c674b423,Old Glory DC,1b2d3d61,Miami Sharks
d96962c0,0ab9177f,6fd831fc,Houston SaberCats,b59edee8,Nola Gold
73fbe62f,0ab9177f,4ae716d2,San Diego Legion,5c348669,Utah Warriors
5e13f5a1,23df32a1,c324957f,Malaysia,eb7af379,Sri Lanka
abb09edb,2c3df351,1ebc0e7a,Leicester Tigers,d7d74d92,Sale Sharks
c3ef94f4,50e6935b,1ebc0e7a,Leinster,6f08f859,Glasgow Warriors
a9ba1b84,50e6935b,1b71011b,Bulls,1b2d3d61,Sharks
768210bd,2f0de05a,fe2eda63,Bayonne,30ad8a8a,Toulon
42aadb45,2f0de05a,1cbf55bf,Lyon,2e49b214,Racing 92
cabccec1,2f0de05a,b6f40da2,Montpellier Herault,388e620c,Clermont Auvergne
daf148b6,2f0de05a,73e02b8e,Pau,9aa9df8a,La Rochelle
758412f3,2f0de05a,247cd1a2,Stade Francais Paris,a9650c97,Castres Olympique
5072d510,2f0de05a,f7e939a6,Bordeaux Begles,34149c5c,Vannes
e2ab5d0c,2f0de05a,0120f1b3,Perpignan,94b39f65,Stade Toulousain
f09bfad0,bc5d9ec5,08a046f2,Chiefs,79c81be4,Blues
044e29be,bc5d9ec5,9f706321,Brumbies,ada90f2c,Hurricanes
3d02c90c,622e1591,b9120e6d,B.A.C.R.C.,d1ec8848,Alumni
3480ad63,622e1591,bcbeddd2,Hindú,2700f87a,La Plata Rugby Club
2ea1b0d6,622e1591,39f4260d,Newman,757f3f81,CUBA
f7728cc6,622e1591,a1b6f895,SIC,e89f2930,CASI
12208160,622e1591,1ca52534,Regatas Bella Vista,4bbb4db8,San Luis
50506b46,622e1591,43ac9ccf,Los Tilos,95aa31e1,Belgrano AC
ce7c24f5,0ab9177f,b59edee8,Nola Gold,f11abcf7,New England Free Jacks
05a03b35,0ab9177f,5c348669,Utah Warriors,c8cdc810,RFCLA
fc52df83,0ab9177f,4ae716d2,San Diego Legion,c674b423,Old Glory DC
d548ab71,2f0de05a,0120f1b3,Perpignan,94b39f65,Toulouse
b84c6d21,822142db,ebeace3a,Grenoble,677fece4,Us Montauban
13145b14,ee0c6883,1b71011b,Bulls,1cbf55bf,Lyon
03fba415,ee0c6883,f54be954,Stormers,9aa9df8a,La Rochelle
6bf511af,ee0c6883,08a046f2,Exeter Chiefs,aa4f64f5,Bath Rugby
0f75c090,ee0c6883,f7e939a6,Bordeaux Begles,0026b492,Saracens
d487348d,ee0c6883,1ebc0e7a,Leinster,1ebc0e7a,Leicester Tigers
88291317,83d92007,388e620c,Clermont Auvergne,26fdbbb9,Cheetahs
91ed8234,83d92007,af0bb046,Benetton Treviso,bb49fc47,Lions
2c85e6cb,83d92007,5fa975a5,Ospreys,d7d74d92,Sale Sharks
32797f97,83d92007,242b5b2e,Edinburgh,fe2eda63,Bayonne
beaf75ec,bc5d9ec5,08a046f2,Chiefs,ef5d2d5d,Moana Pasifika
885e64fe,bc5d9ec5,9f706321,Brumbies,b6319444,New South Wales Waratahs
d41c5c9b,622e1591,d1ec8848,Alumni,89b61653,Champagnat
bb24d570,622e1591,a1b6f895,SIC,cfd58d37,Club Atletico del Rosario
5e3e1ccc,622e1591,757f3f81,CUBA,39f4260d,Newman
2d2327f8,622e1591,e89f2930,CASI,b9120e6d,B.A.C.R.C.
3155f110,622e1591,1ca52534,Regatas Bella Vista,95aa31e1,Belgrano AC
bbf1ba0a,622e1591,4bbb4db8,San Luis,bcbeddd2,Hindú
52565045,0ab9177f,b59edee8,Nola Gold,3d89b89d,Chicago Hounds
6b323775,0ab9177f,f11abcf7,New England Free Jacks,1b2d3d61,Miami Sharks
a81d3d1a,0ab9177f,c674b423,Old Glory DC,c8cdc810,RFCLA
7a230d39,23df32a1,600366bb,Sweden,3bc73e9a,Ukraine
3239a957,23df32a1,136b7e4a,Austria,efce6917,Bosnia-Herzegovina
cfa58bca,23df32a1,a9738a23,Hungary,916f3023,Luxembourg
72516081,0f8b619e,988e467e,Argentina 7s Mens,99bc0d52,Canada 7s Mens
d426f760,0f8b619e,633355a3,Great Britain 7s Mens,5bb29c36,Samoa 7s Mens
98caa176,0f8b619e,92cc0956,Great Britain 7s Womens,adac2e0d,South Africa 7s Womens
b308f458,0f8b619e,b9f09c6b,Brazil 7s Womens,e18ca4eb,Spain 7s Womens
6b30d37c,0f8b619e,f41d74a7,Fiji 7s Mens,4b686f8d,New Zealand 7s Mens
ee4d6182,0f8b619e,859f6556,Australia 7s Mens,8e822abe,South Africa 7s Mens
783fab5b,0f8b619e,1a2f759f,France 7s Mens,3424d6d6,Spain 7s Mens
ddd7a14a,0f8b619e,3ffdb3f9,Ireland 7s Mens,5bb29c36,Usa 7s Mens
e1a2fcfd,0f8b619e,f638d5a5,Canada 7s Womens,e7a608ec,New Zealand 7s Womens
bee5ee8d,0f8b619e,0fdc82bd,Australia 7s Womens,e18ca4eb,Japan 7s Womens
9a31f7db,0f8b619e,ea5b3860,France 7s Womens,e52a38e7,Ireland 7s Womens
a458cbb1,0f8b619e,b18d4b1f,Fiji 7s Womens,0fdc82bd,Usa 7s Womens
3f99b2be,0f8b619e,f41d74a7,Fiji 7s Mens,1a2f759f,France 7s Mens
f5eb1337,0f8b619e,ea5b3860,France 7s Womens,e7a608ec,New Zealand 7s Womens
879c7b29,0f8b619e,859f6556,Australia 7s Mens,99bc0d52,Canada 7s Mens
9e28c536,0f8b619e,988e467e,Argentina 7s Mens,633355a3,Great Britain 7s Mens
a5f7162c,0f8b619e,b9f09c6b,Brazil 7s Womens,92cc0956,Great Britain 7s Womens
2a3902fd,0f8b619e,4b686f8d,New Zealand 7s Mens,5bb29c36,Usa 7s Mens
ab105031,0f8b619e,0fdc82bd,Australia 7s Womens,adac2e0d,South Africa 7s Womens
d0fe7b07,0f8b619e,b18d4b1f,Fiji 7s Womens,e52a38e7,Ireland 7s Womens
33488948,0f8b619e,5bb29c36,Samoa 7s Mens,8e822abe,South Africa 7s Mens
ddd7a14a,0f8b619e,3ffdb3f9,Ireland 7s Mens,3424d6d6,Spain 7s Mens
9d46abd8,0f8b619e,f638d5a5,Canada 7s Womens,0fdc82bd,Usa 7s Womens
3ed03011,0f8b619e,e18ca4eb,Japan 7s Womens,e18ca4eb,Spain 7s Womens
712c06ff,d7c59c8c,31781a9e,Blackrams Tokyo,86267089,Yokohama Canon Eagles
ed6f80da,d7c59c8c,37df45e1,Mie Honda Heat,5a371639,Shizuoka Bluerevs
68b5716b,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,252fd636,Saitama Wild Knights
961ef99e,d7c59c8c,a42a1bd6,Hanazono Kintetsu Liners,10b5e04f,Toyota Verblitz
a5f7162c,0f8b619e,b9f09c6b,Brazil 7s Womens,92cc0956,Great Britain 7s Womens
a135fbde,622e1591,a1b6f895,SIC,1ca52534,Regatas Bella Vista
d8ee099e,622e1591,b9120e6d,B.A.C.R.C.,bcbeddd2,Hindú
25262eb9,622e1591,d1ec8848,Alumni,43ac9ccf,Los Tilos
1ac50e43,622e1591,e89f2930,CASI,95aa31e1,Belgrano AC
5f93cad6,622e1591,c14b1ed3,Pucará,39f4260d,Newman
2077e03d,622e1591,4bbb4db8,San Luis,757f3f81,CUBA
cb7d4db6,814f16bc,b5791a75,North Harbour,231ffe89,Tasman
b682a6e4,814f16bc,547c84c6,Auckland,d990d095,Bay of Plenty
b97aca22,814f16bc,9d4b9a14,Southland,140c0f3f,Otago
dea37d0f,2c3df351,93542906,Newcastle Falcons,08a046f2,Exeter Chiefs
db7cec75,50e6935b,5fa975a5,Ospreys,0e10c257,Scarlets
38129010,2f0de05a,2e49b214,Racing 92,9aa9df8a,La Rochelle
b9ed1036,0fad1a69,4c00b4cc,Bristol Bears Women,bbff4e4b,Exeter Chiefs Women
95b53bda,467a422f,66f91b55,Italy,b6319444,Wales
cb76c12f,467a422f,f11abcf7,England,29c8e3d4,France
2b0da6cd,2c3df351,08a046f2,Exeter Chiefs,93542906,Newcastle Falcons
18b43710,bc5d9ec5,ada90f2c,Hurricanes,79c81be4,Blues
c9a6b790,bc5d9ec5,9f706321,Brumbies,b6b6eba1,Queensland Reds
931b7b02,bc5d9ec5,510fa4b4,Western Force,ef5d2d5d,Moana Pasifika
006f3f63,23df32a1,3bc73e9a,Ukraine,28dc74ce,Switzerland
7084df21,0fad1a69,4c00b4cc,Bristol Bears Women,ffadbafa,Harlequins Women
738d5d24,0fad1a69,588a69a0,Gloucester Hartpury Women Rfc,5d04fc2d,University Of Worcester Warriors Women
258264b8,877aa127,93b14fff,Crusaders,b8b8b698,Fijian Drua
db1c286c,c2f89f12,bb49fc47,Golden Lions,0361ebea,Western Province
4c81fdf3,c2f89f12,45dd04d1,Griffons,1b2d3d61,Sharks Xv
add8ae57,d7c59c8c,252fd636,Saitama Wild Knights,0d890d19,Tokyo Sungoliath
9bc02993,d7c59c8c,dad857c8,Kubota Spears,5a371639,Shizuoka Bluerevs
8e792708,d7c59c8c,a42a1bd6,Hanazono Kintetsu Liners,10b5e04f,Toyota Verblitz
558c2e8c,2c3df351,aa4f64f5,Bath Rugby,895ae027,Northampton Saints
87cc9f52,2c3df351,566d5199,Harlequins,1ebc0e7a,Leicester Tigers
216fcb16,2c3df351,8e4b5ee2,Wasps,916adee5,Worcester Warriors
75cadc23,50e6935b,1b71011b,Bulls,af0bb046,Benetton Treviso
e9059eac,50e6935b,973ef5cc,Dragons,0e10c257,Scarlets
dacaf260,50e6935b,bb49fc47,Lions,6f5af01b,Connacht
892e1b3a,50e6935b,1b2d3d61,Sharks,1ebc0e7a,Leinster
dcbbdca2,50e6935b,79c81be4,Cardiff Blues,5fa975a5,Ospreys
7b009e4f,2f0de05a,a9650c97,Castres Olympique,388e620c,Clermont Auvergne
8552a1e0,2f0de05a,247cd1a2,Stade Francais Paris,73e02b8e,Pau
c040d5d8,2f0de05a,d5468acc,Brive,1cbf55bf,Lyon
77df581a,2f0de05a,2e49b214,Racing 92,98fce2f7,Biarritz Olympique
b0d4b89c,2f0de05a,9aa9df8a,La Rochelle,0120f1b3,Perpignan
3470c567,2f0de05a,30ad8a8a,Toulon,94b39f65,Stade Toulousain
4075a673,bc5d9ec5,79c81be4,Blues,b8b8b698,Fijian Drua
069856bb,bc5d9ec5,ada90f2c,Hurricanes,b6b6eba1,Queensland Reds
34b68d6d,622e1591,d1ec8848,Alumni,95aa31e1,Belgrano AC
41987dfa,622e1591,4bbb4db8,San Luis,39f4260d,Newman
69d9179b,622e1591,e89f2930,CASI,757f3f81,CUBA
1e0960fa,622e1591,b9120e6d,B.A.C.R.C.,43ac9ccf,Los Tilos
76b17d3e,622e1591,a1b6f895,SIC,bcbeddd2,Hindú
9f51c67f,622e1591,cfd58d37,Club Atletico del Rosario,1ca52534,Regatas Bella Vista
233305cb,0ab9177f,c674b423,Old Glory DC,41f6c580,Dallas Jackals
fd7c8f03,0ab9177f,b59edee8,Nola Gold,e7db6b03,Austin Gilgronis
cacbcfb9,0ab9177f,6fd831fc,Houston SaberCats,e24ef308,Toronto Arrows
9d976bf9,0ab9177f,5c348669,Utah Warriors,f7e65630,Seattle Seawolves
bec4cabe,467a422f,312ec216,Italy Women,f082815a,Scotland Women
83bbb76f,2f0de05a,30ad8a8a,Toulon,94b39f65,Toulouse
6338ea11,814f16bc,ea0e6b6c,Hawke's Bay,0d45e935,Northland
ab789bdd,814f16bc,a116adbb,Counties Manukau,231ffe89,Tasman
fb4a581a,30e7e1ca,b8b8b698,Fiji,1f7801a5,Samoa
0fa19992,c2f89f12,1b71011b,Blue Bulls,dc73d96b,Griquas
fb4a581a,bc5d9ec5,b8b8b698,Fiji,1f7801a5,Samoa
5f7d5def,2c3df351,8e4b5ee2,Wasps,8239a311,London Irish
a7e0da3d,50e6935b,8ab9f1c9,Zebre,5fa975a5,Ospreys
78aebbe1,2f0de05a,94b39f65,Stade Toulousain,b6f40da2,Montpellier Herault
b1dabf7d,0fad1a69,566d5199,Harlequins,8239a311,London Irish
3448fa6c,2f0de05a,b6f40da2,Montpellier,94b39f65,Toulouse
d141fca1,d7c59c8c,431c8b4c,Green Rockets Tokatsu,5a371639,Shizuoka Bluerevs
9cf28498,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,0d890d19,Tokyo Sungoliath
e2dd37f9,d7c59c8c,31781a9e,Blackrams Tokyo,dad857c8,Kubota Spears
15f1e42b,ee0c6883,6f5af01b,Connacht,1ebc0e7a,Leinster
1a606661,ee0c6883,47d5fe17,Bristol,d7d74d92,Sale
968bbb45,877aa127,79c81be4,Blues,93b14fff,Crusaders
28244a99,877aa127,32f13a5d,Rebels,b6b6eba1,Reds
af0d3c0c,83d92007,1cbf55bf,Lyon,916adee5,Worcester
1b8cf492,2f0de05a,1cbf55bf,Lyon,f7e939a6,Bordeaux Begles
28ce9e5c,2c3df351,59c67efa,Gloucester Rugby,aa4f64f5,Bath Rugby
83f8d71d,50e6935b,8ab9f1c9,Zebre,1b2d3d61,Sharks
591b0db2,50e6935b,79c81be4,Cardiff Blues,1b71011b,Bulls
51cad009,50e6935b,0aa2b3cc,Ulster,afe6fb82,Munster
25a65a4a,23df32a1,e616a9aa,Qatar,c4978c76,Cambridge
05f05299,23df32a1,eb7af379,Sri Lanka,4c3e2de1,India
2eeed1eb,2c3df351,0026b492,Saracens,59c67efa,Gloucester Rugby
c0740252,2c3df351,895ae027,Northampton Saints,1ebc0e7a,Leicester Tigers
70da90cf,2c3df351,08a046f2,Exeter Chiefs,aa4f64f5,Bath Rugby
f6d097b0,2f0de05a,a9650c97,Castres Olympique,9aa9df8a,La Rochelle
215965c7,2f0de05a,0120f1b3,Perpignan,1cbf55bf,Lyon
fcee46e0,2f0de05a,53983719,Oyonnax,2e49b214,Racing 92
811ffd1c,2f0de05a,247cd1a2,Stade Francais Paris,fe2eda63,Bayonne
c42da0d7,2f0de05a,73e02b8e,Pau,b6f40da2,Montpellier Herault
fff42f16,2f0de05a,30ad8a8a,Toulon,94b39f65,Stade Toulousain
7f2dfd76,50e6935b,bb49fc47,Lions,1ebc0e7a,Leinster
5f00013d,50e6935b,af0bb046,Benetton Treviso,973ef5cc,Dragons
a1654ced,50e6935b,1b71011b,Bulls,afe6fb82,Munster
3881ebac,50e6935b,f54be954,Stormers,5fa975a5,Ospreys
086109c8,50e6935b,6f5af01b,Connacht,8ab9f1c9,Zebre
4e2624df,50e6935b,242b5b2e,Edinburgh,0e10c257,Scarlets
effc7f70,bc5d9ec5,79c81be4,Blues,9f706321,Brumbies
9178efd9,bc5d9ec5,510fa4b4,Western Force,93b14fff,Crusaders
179c98f7,622e1591,d1ec8848,Alumni,cfd58d37,Club Atletico del Rosario
af6337a6,622e1591,89b61653,Champagnat,39f4260d,Newman
3aed4a86,622e1591,a1b6f895,SIC,b9120e6d,B.A.C.R.C.
ffabd3a7,622e1591,757f3f81,CUBA,95aa31e1,Belgrano AC
a763231e,622e1591,e89f2930,CASI,bcbeddd2,Hindú
7b72ee7c,622e1591,1ca52534,Regatas Bella Vista,4bbb4db8,San Luis
3eee1903,0ab9177f,f11abcf7,New England Free Jacks,f7e65630,Seattle Seawolves
98267999,0ab9177f,b59edee8,Nola Gold,1b2d3d61,Miami Sharks
76d45096,0ab9177f,c674b423,Old Glory DC,6fd831fc,Houston SaberCats
05199ae9,23df32a1,02fc50bd,Latvia,6ad88363,Denmark
fece4464,23df32a1,efce6917,Bosnia-Herzegovina,a9738a23,Hungary
b62d607e,23df32a1,6a1fbdf7,Bulgaria,0360bf5e,Serbia
dcad1a93,23df32a1,916f3023,Luxembourg,15d84e0e,Slovenia
111f50aa,2f0de05a,30ad8a8a,Toulon,94b39f65,Toulouse
d31f95e3,d7c59c8c,252fd636,Saitama Wild Knights,10b5e04f,Toyota Verblitz
91e73c1a,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,86267089,Yokohama Canon Eagles
7c5549ca,467a422f,86e5077b,England Women,86e5077b,Ireland Women
bcb390ff,467a422f,312ec216,Italy Women,f082815a,Scotland Women
db551085,2f0de05a,f7e939a6,Bordeaux Begles,30ad8a8a,Toulon
34960935,bc5d9ec5,93b14fff,Crusaders,08a046f2,Chiefs
48e6eead,622e1591,2700f87a,La Plata Rugby Club,d1ec8848,Alumni
a9bb357f,622e1591,b9120e6d,B.A.C.R.C.,757f3f81,CUBA
61dedd4d,622e1591,bcbeddd2,Hindú,95aa31e1,Belgrano AC
95adc7a7,622e1591,39f4260d,Newman,e89f2930,CASI
41cb7f03,622e1591,43ac9ccf,Los Tilos,4bbb4db8,San Luis
36f5072e,622e1591,a1b6f895,SIC,1ca52534,Regatas Bella Vista
6b3077fc,0ab9177f,f11abcf7,New England Free Jacks,3d89b89d,Chicago Hounds
3cf7c679,0ab9177f,5c348669,Utah Warriors,6fd831fc,Houston SaberCats
860ce2d2,50e6935b,446f2243,South Africa,ef10fb4f,New Zealand
99ea4482,50e6935b,24c0c93d,Argentina,092ba249,Australia
16e70b07,622e1591,cfd58d37,Club Atletico del Rosario,bcbeddd2,Hindú
0745a9ea,622e1591,a1b6f895,SIC,43ac9ccf,Los Tilos
c299d504,622e1591,b9120e6d,B.A.C.R.C.,95aa31e1,Belgrano AC
45efb165,622e1591,d1ec8848,Alumni,757f3f81,CUBA
3635fd54,622e1591,e89f2930,CASI,39f4260d,Newman
9eaba697,622e1591,4bbb4db8,San Luis,c14b1ed3,Pucará
c7acebb1,814f16bc,d8f064ad,Waikato,ea0e6b6c,Hawke's Bay
5f974159,814f16bc,547c84c6,Auckland,b5791a75,North Harbour
b19262c6,814f16bc,b5eec0e0,Taranaki,0d45e935,Northland
e4a8ebc9,679f8455,a116adbb,Counties Manukau,140c0f3f,Otago
d779f555,2f0de05a,2e49b214,Racing 92,f7e939a6,Bordeaux Begles
98c0af61,2f0de05a,0120f1b3,Perpignan,247cd1a2,Stade Francais Paris
b61b328d,2f0de05a,53983719,Oyonnax,388e620c,Clermont Auvergne
268c840c,2f0de05a,a9650c97,Castres Olympique,73e02b8e,Pau
f11b1882,2f0de05a,1cbf55bf,Lyon,30ad8a8a,Toulon
15af2ca9,622e1591,4bbb4db8,San Luis,bcbeddd2,Hindú
93739322,622e1591,95aa31e1,Belgrano AC,d1ec8848,Alumni
ae80e383,622e1591,39f4260d,Newman,b9120e6d,B.A.C.R.C.
279481ab,622e1591,757f3f81,CUBA,a1b6f895,SIC
f40b2123,622e1591,c14b1ed3,Pucará,2700f87a,La Plata Rugby Club
52a65348,622e1591,e89f2930,CASI,cfd58d37,Club Atletico del Rosario
7af4c2c1,814f16bc,9b438d28,Canterbury,fb93c02e,Manawatu
6c8b60f2,814f16bc,0d45e935,Northland,231ffe89,Tasman
7879a86a,814f16bc,ea0e6b6c,Hawke's Bay,140c0f3f,Otago
e2721992,23df32a1,b6319444,Wales,446f2243,South Africa
03c49ebb,23df32a1,a78b5b90,Georgia,af1c29a7,United States of America
efc4140b,23df32a1,ace6a25f,Ireland,f11abcf7,England
d1f065dd,23df32a1,66f91b55,Italy,e095cb8e,Romania
f66fef3f,23df32a1,29c8e3d4,France,b8b8b698,Fiji
17a75925,679f8455,547c84c6,Auckland,b5791a75,North Harbour
5d05494c,679f8455,38674686,Southland Stags,efc79707,Wellington
344981de,2f0de05a,fe2eda63,Bayonne,388e620c,Clermont Auvergne
164e9475,0ab9177f,3d89b89d,Chicago Hounds,f11abcf7,New England Free Jacks
8f3516e5,0fad1a69,47d5fe17,Bristol Bears Women,59c67efa,Gloucester Hartpury Women Rfc
6c9bd36c,d7c59c8c,0d890d19,Tokyo Sungoliath,86267089,Yokohama Canon Eagles
72458028,d7c59c8c,37df45e1,Mie Honda Heat,5a371639,Shizuoka Bluerevs
f8bc12d7,d7c59c8c,d7b21cfb,Kobelco Kobe Steelers,252fd636,Saitama Wild Knights
1e12973c,ee0c6883,1cbf55bf,Lyon,6f5af01b,Connacht
c515ef80,ee0c6883,08a046f2,Exeter Chiefs,6f08f859,Glasgow Warriors
32d26ce0,ee0c6883,30ad8a8a,Toulon,afe6fb82,Munster
f4d5ad21,ee0c6883,47d5fe17,Bristol Rugby,1b71011b,Bulls
40f360e0,ee0c6883,1ebc0e7a,Leinster,247cd1a2,Stade Francais Paris
322afb17,ee0c6883,f54be954,Stormers,d7d74d92,Sale Sharks
a57d0bf1,ee0c6883,0aa2b3cc,Ulster,94b39f65,Stade Toulousain
1ab99a0a,ee0c6883,79c81be4,Cardiff Blues,566d5199,Harlequins
cc56e45f,83d92007,1b2d3d61,Sharks,53983719,Oyonnax
1a01f633,83d92007,388e620c,Clermont Auvergne,0e10c257,Scarlets
1f6f4bc4,83d92007,8ab9f1c9,Zebre,973ef5cc,Dragons
5c8925ad,83d92007,a9650c97,Castres Olympique,1d7c5dda,Black Lion
04864125,83d92007,242b5b2e,Edinburgh,59c67efa,Gloucester Rugby
bb725169,83d92007,b6f40da2,Montpellier Herault,bb49fc47,Lions
b6de4fb1,ee0c6883,94b39f65,Toulouse,0aa2b3cc,Ulster
4c0710e2,0fad1a69,4c00b4cc,Bristol Bears Women,36b53711,Leicester Tigers Women
b44558c1,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,252fd636,Saitama Wild Knights
b65a5a71,d7c59c8c,5a371639,Shizuoka Bluerevs,0d890d19,Tokyo Sungoliath
67d24841,d7c59c8c,31781a9e,Blackrams Tokyo,86267089,Yokohama Canon Eagles
d0f4796e,814f16bc,0d45e935,Northland,b5eec0e0,Taranaki
85a59723,23df32a1,626c3851,Tonga,7cbb3319,Canada
4637d514,a97ec065,26108f18,Australia 7s,1d36e7c0,Samoa 7s
22a456f9,a97ec065,d16d1d00,Argentina 7s,2f18fc26,Kenya 7s
351bf9ac,a97ec065,b4d3f56f,France 7s,a921dc47,USA 7s
da71de37,a97ec065,f8673c4a,Fiji 7s,a2fe121b,Uruguay 7s
482e5483,a97ec065,85e91036,Ireland 7s,d8be738a,South Africa 7s
df4f6a89,a97ec065,f2ca1738,New Zealand 7s,75f8a090,Japan 7s
99918b3b,a97ec065,26108f18,Australia 7s,2f18fc26,Kenya 7s
419ffdc6,a97ec065,d16d1d00,Argentina 7s,1d36e7c0,Samoa 7s
