match_id,date,season,competition_id,competition,venue_id,venue,city_played,home_team,away_team,home_team_id,away_team_id,completed,is_tournament,played_on_grass,attendance,home_team_form,away_team_form,referee,kickoff_time,home_score,away_score
f919fa99,20240709,,,,,,,Argentina U20,Fiji U20,,,,,,,,,,,,
e6609992,20240709,,,,,,,France U20,Wales U20,,,,,,,,,,,,
bb2979ec,20240709,,,,,,,Georgia U20,Italy U20,,,,,,,,,,,,
f7e21bb1,20240709,,,,,,,England U20,South Africa U20,,,,,,,,,,,,
f551e8e8,20240709,,,,,,,New Zealand U20,Spain U20,,,,,,,,,,,,
776d4f68,20240710,,,,,,,Uruguay,France,,,,,,,,,,,,
628aa734,20240712,,,,,,,Italy,Tonga,,,,,,,,,,,,
1d80c8f7,20240712,,,,,,,Griquas,Sharks Xv,,,,,,,,,,,,
6431218c,20240712,,,,,,,Golden Lions,Pumas,,,,,,,,,,,,
a3e59ea7,20240713,,,,,,,Japan,Georgia,,,,,,,,,,,,
d2edcbdc,20240713,,,,,,,Wales,Australia,,,,,,,,,,,,
b82adb59,20240713,,,,,,,England,New Zealand,,,,,,,,,,,,
d27ccb63,20240713,,,,,,,Scotland,Usa,,,,,,,,,,,,
0aca037e,20240713,,,,,,,Ireland,South Africa,,,,,,,,,,,,
9488560d,20240713,,,,,,,Argentina,France,,,,,,,,,,,,
e4368de2,20240713,,,,,,,Cheetahs,Western Province,,,,,,,,,,,,
d2c7e000,20240714,,,,,,,Alumni,San Luis,,,,,,,,,,,,
033bb2c8,20240714,,,,,,,Regatas Bella Vista,Hindú,,,,,,,,,,,,
48ff60d2,20240714,,,,,,,CASI,Belgrano AC,,,,,,,,,,,,
772fcfb6,20240714,,,,,,,CUBA,B.A.C.R.C.,,,,,,,,,,,,
4d0232a6,20240714,,,,,,,SIC,Newman,,,,,,,,,,,,
1d28d08f,20240714,,,,,,,Champagnat,Club Atletico del Rosario,,,,,,,,,,,,
617e742f,20240714,,,,,,,Blue Bulls,Griffons,,,,,,,,,,,,
1b8991e0,20240714,,,,,,,Australia Women,New Zealand Women,,,,,,,,,,,,
2c1f09e2,20240714,,,,,,,Argentina U20,South Africa U20,,,,,,,,,,,,
90701e6f,20240714,,,,,,,England U20,Ireland U20,,,,,,,,,,,,
f4c1eea9,20240714,,,,,,,Italy U20,Spain U20,,,,,,,,,,,,
3071fe07,20240714,,,,,,,Fiji U20,Georgia U20,,,,,,,,,,,,
aca6c925,20240714,,,,,,,Australia U20,Wales U20,,,,,,,,,,,,
ed3d25e2,20240714,,,,,,,France U20,New Zealand U20,,,,,,,,,,,,
141a0410,20240719,,,,,,,Griquas,Golden Lions,,,,,,,,,,,,
68c0f86e,20240719,,,,,,,Blue Bulls,Cheetahs,,,,,,,,,,,,
c2141729,20240719,,,,,,,Sharks Xv,Pumas,,,,,,,,,,,,
20852856,20240719,,,,,,,Fiji U20,Spain U20,,,,,,,,,,,,
e6dd934b,20240719,,,,,,,South Africa U20,Wales U20,,,,,,,,,,,,
46fd0226,20240719,,,,,,,Georgia U20,Italy U20,,,,,,,,,,,,
059ea118,20240719,,,,,,,Ireland U20,New Zealand U20,,,,,,,,,,,,
5b02dc05,20240719,,,,,,,Argentina U20,Australia U20,,,,,,,,,,,,
fd0c3623,20240719,,,,,,,England U20,France U20,,,,,,,,,,,,
c0c4c528,20240720,,,,,,,New Zealand,Fiji,,,,,,,,,,,,
6ad9d12e,20240720,,,,,,,South Africa,Portugal,,,,,,,,,,,,
c2f3e4cf,20240720,,,,,,,Australia,Georgia,,,,,,,,,,,,
f55b349f,20240720,,,,,,,Argentina,Uruguay,,,,,,,,,,,,
b87041dc,20240720,,,,,,,Scotland,Chile,,,,,,,,,,,,
de959d20,20240721,,,,,,,Japan,Italy,,,,,,,,,,,,
72365bdf,20240721,,,,,,,Western Province,Griffons,,,,,,,,,,,,
4637d514,20240724,,,,,,,Australia 7s,Samoa 7s,,,,,,,,,,,,
22a456f9,20240724,,,,,,,Argentina 7s,Kenya 7s,,,,,,,,,,,,
351bf9ac,20240724,,,,,,,USA 7s,France 7s,,,,,,,,,,,,
da71de37,20240724,,,,,,,Fiji 7s,Uruguay 7s,,,,,,,,,,,,
482e5483,20240724,,,,,,,South Africa 7s,Ireland 7s,,,,,,,,,,,,
113b0152,20240726,,,,,,,Griffons,Cheetahs,,,,,,,,,,,,
d3538216,20240727,,,,,,,Uruguay,Scotland,,,,,,,,,,,,
44a62abd,20240727,,,,,,,Sharks Xv,Golden Lions,,,,,,,,,,,,
c053e4fd,20240727,,,,,,,Blue Bulls,Western Province,,,,,,,,,,,,
cfc4de8a,20240728,,,,,,,Pumas,Griquas,,,,,,,,,,,,
d7a10137,20240802,,,,,,,Cheetahs,Blue Bulls,,,,,,,,,,,,
9fe797fe,20240803,,,,,,,Sharks Xv,Pumas,,,,,,,,,,,,
b53b6996,20240803,,,,,,,Western Province,Griffons,,,,,,,,,,,,
faa952d3,20240804,,,,,,,Griquas,Golden Lions,,,,,,,,,,,,
89229b2b,20240809,,,,,,,Counties Manukau,Taranaki Bulls,,,,,,,,,,,,
4ca0cd14,20240809,,,,,,,Auckland,Wellington,,,,,,,,,,,,
8f7a2b03,20240810,,,,,,,Australia,South Africa,,,,,,,,,,,,
66830c84,20240810,,,,,,,New Zealand,Argentina,,,,,,,,,,,,
1b7acc01,20240810,,,,,,,Waikato,Bay Of Plenty,,,,,,,,,,,,
a2036eb3,20240810,,,,,,,Canterbury,Northland,,,,,,,,,,,,
2ae26de6,20240810,,,,,,,Southland Stags,Otago,,,,,,,,,,,,
27683034,20240810,,,,,,,Golden Lions,Pumas,,,,,,,,,,,,
50c78aca,20240810,,,,,,,Griffons,Blue Bulls,,,,,,,,,,,,
a77ee678,20240810,,,,,,,Cheetahs,Western Province,,,,,,,,,,,,
643d362a,20240811,,,,,,,Manawatu,Tasman Makos,,,,,,,,,,,,
e4e2b935,20240811,,,,,,,North Harbour,Hawkes Bay,,,,,,,,,,,,
12e9e825,20240811,,,,,,,Griquas,Sharks Xv,,,,,,,,,,,,
87fc5ea8,20240814,,,,,,,Bay Of Plenty,Counties Manukau,,,,,,,,,,,,
5f1a18ed,20240816,,,,,,,Auckland,Otago,,,,,,,,,,,,
59977e5f,20240816,,,,,,,Blue Bulls,Pumas,,,,,,,,,,,,
e478c592,20240817,,,,,,,New Zealand,Argentina,,,,,,,,,,,,
0dc3b63a,20240817,,,,,,,Australia,South Africa,,,,,,,,,,,,
3eacff0a,20240817,,,,,,,Canterbury,Tasman Makos,,,,,,,,,,,,
e3c58c78,20240817,,,,,,,Sharks Xv,Cheetahs,,,,,,,,,,,,
c3cd3dfc,20240817,,,,,,,Golden Lions,Western Province,,,,,,,,,,,,
1cdc1812,20240818,,,,,,,Waikato,Counties Manukau,,,,,,,,,,,,
7e4f1870,20240818,,,,,,,Wellington,Taranaki Bulls,,,,,,,,,,,,
21b7a164,20240818,,,,,,,North Harbour,Bay Of Plenty,,,,,,,,,,,,
d3218131,20240818,,,,,,,Griquas,Griffons,,,,,,,,,,,,
6338ea11,20240823,,,,,,,Hawkes Bay,Northland,,,,,,,,,,,,
fb4a581a,20240823,,,,,,,Fiji,Samoa,,,,,,,,,,,,
0fa19992,20240823,,,,,,,Griquas,Blue Bulls,,,,,,,,,,,,
b38d611e,20240824,,,,,,,Auckland,Canterbury,,,,,,,,,,,,
f36f98d0,20240824,,,,,,,Taranaki Bulls,Southland Stags,,,,,,,,,,,,
b37b4687,20240824,,,,,,,Tasman Makos,Counties Manukau,,,,,,,,,,,,
1b9012ff,20240824,,,,,,,Sharks Xv,Western Province,,,,,,,,,,,,
7e70e961,20240824,,,,,,,Golden Lions,Cheetahs,,,,,,,,,,,,
c04cbe57,20240825,,,,,,,Waikato,North Harbour,,,,,,,,,,,,
fa87868b,20240825,,,,,,,Canada,Japan,,,,,,,,,,,,
5291382f,20240825,,,,,,,Bay Of Plenty,Otago,,,,,,,,,,,,
2d17c079,20240825,,,,,,,Wellington,Manawatu,,,,,,,,,,,,
0066757c,20240825,,,,,,,Pumas,Griffons,,,,,,,,,,,,
62f738a4,20240828,,,,,,,Hawkes Bay,Canterbury,,,,,,,,,,,,
7d4f340e,20240829,,,,,,,Oyonnax,Brive,,,,,,,,,,,,
902fcafd,20240830,,,,,,,Northland,Southland Stags,,,,,,,,,,,,
e34311d0,20240830,,,,,,,Samoa,Tonga,,,,,,,,,,,,
592c0085,20240830,,,,,,,Beziers,Nice,,,,,,,,,,,,
77022225,20240830,,,,,,,Biarritz,Valence Romans,,,,,,,,,,,,
d0943502,20240830,,,,,,,Aurillac,Soyaux Angouleme,,,,,,,,,,,,
f87bc4d5,20240830,,,,,,,Dax,Us Montauban,,,,,,,,,,,,
218fa2fe,20240830,,,,,,,Uso Nevers,Grenoble,,,,,,,,,,,,
1ee62fff,20240830,,,,,,,Agen,Provence Rugby,,,,,,,,,,,,
90dd0b56,20240830,,,,,,,Griquas,Cheetahs,,,,,,,,,,,,
a8374242,20240830,,,,,,,Golden Lions,Blue Bulls,,,,,,,,,,,,
1e174fdb,20240831,,,,,,,South Africa,New Zealand,,,,,,,,,,,,
8640f91b,20240831,,,,,,,Waikato,Auckland,,,,,,,,,,,,
183f99c3,20240831,,,,,,,Tasman Makos,Bay Of Plenty,,,,,,,,,,,,
471bebb7,20240831,,,,,,,Counties Manukau,North Harbour,,,,,,,,,,,,
890488d9,20240831,,,,,,,Taranaki Bulls,Otago,,,,,,,,,,,,
e9079e98,20240831,,,,,,,Sharks Xv,Griffons,,,,,,,,,,,,
759a6834,20240901,,,,,,,Hawkes Bay,Manawatu,,,,,,,,,,,,
0381b537,20240901,,,,,,,Argentina,Australia,,,,,,,,,,,,
2ffb70f8,20240901,,,,,,,Usa,Canada,,,,,,,,,,,,
57123718,20240901,,,,,,,Wellington,Canterbury,,,,,,,,,,,,
84f70a42,20240901,,,,,,,Western Province,Pumas,,,,,,,,,,,,
5baab4dd,20240904,,,,,,,Waikato,Northland,,,,,,,,,,,,
11fa6e54,20240905,,,,,,,Beziers,Biarritz,,,,,,,,,,,,
353059c9,20240906,,,,,,,Bay Of Plenty,Manawatu,,,,,,,,,,,,
6e8140ed,20240906,,,,,,,Fiji,Tonga,,,,,,,,,,,,
e03ddb2f,20240906,,,,,,,Soyaux Angouleme,Brive,,,,,,,,,,,,
30ecb2b7,20240906,,,,,,,Aurillac,Colomiers,,,,,,,,,,,,
db1bc9a2,20240906,,,,,,,Oyonnax,Uso Nevers,,,,,,,,,,,,
04b83a67,20240906,,,,,,,Mont De Marsan,Us Montauban,,,,,,,,,,,,
2e7e9a72,20240906,,,,,,,Provence Rugby,Grenoble,,,,,,,,,,,,
2b7a4464,20240906,,,,,,,Dax,Valence Romans,,,,,,,,,,,,
4c393e63,20240906,,,,,,,Western Province,Griquas,,,,,,,,,,,,
f4b05ef8,20240906,,,,,,,Golden Lions,Griffons,,,,,,,,,,,,
783fec34,20240907,,,,,,,New Zealand,South Africa,,,,,,,,,,,,
d543aee8,20240907,,,,,,,Argentina,Australia,,,,,,,,,,,,
11cc3947,20240907,,,,,,,Otago,Canterbury,,,,,,,,,,,,
6307381b,20240907,,,,,,,Usa,Japan,,,,,,,,,,,,
148a5d2b,20240907,,,,,,,Wellington,Southland Stags,,,,,,,,,,,,
90b654c3,20240907,,,,,,,Pumas,Cheetahs,,,,,,,,,,,,
a2785294,20240908,,,,,,,Northland,Counties Manukau,,,,,,,,,,,,
348f5816,20240908,,,,,,,Taranaki Bulls,Waikato,,,,,,,,,,,,
5b8dab1f,20240908,,,,,,,Sharks Xv,Blue Bulls,,,,,,,,,,,,
58090e69,20240911,,,,,,,Otago,Wellington,,,,,,,,,,,,
d5d0ae71,20240912,,,,,,,Brive,Uso Nevers,,,,,,,,,,,,
042958d4,20240913,,,,,,,Southland Stags,Canterbury,,,,,,,,,,,,
b08f0aa4,20240913,,,,,,,Grenoble,Aurillac,,,,,,,,,,,,
d7b3fe12,20240913,,,,,,,Provence Rugby,Us Montauban,,,,,,,,,,,,
80a02266,20240913,,,,,,,Agen,Mont De Marsan,,,,,,,,,,,,
3197777e,20240913,,,,,,,Dax,Colomiers,,,,,,,,,,,,
ceed4b9a,20240913,,,,,,,Nice,Soyaux Angouleme,,,,,,,,,,,,
761ab39b,20240913,,,,,,,Beziers,Valence Romans,,,,,,,,,,,,
f3b62131,20240913,,,,,,,Biarritz,Oyonnax,,,,,,,,,,,,
dfb8dd1e,20240914,,,,,,,North Harbour,Manawatu,,,,,,,,,,,,
57992fef,20240914,,,,,,,Canada,Tonga,,,,,,,,,,,,
2397ffd2,20240914,,,,,,,Bay Of Plenty,Taranaki Bulls,,,,,,,,,,,,
cc6f63ba,20240914,,,,,,,Fiji,Usa,,,,,,,,,,,,
65dc1854,20240914,,,,,,,Sharks Xv,Blue Bulls,,,,,,,,,,,,
cb02b56a,20240914,,,,,,,Cheetahs,Golden Lions,,,,,,,,,,,,
dc63765d,20240914,,,,,,,England Women,New Zealand Women,,,,,,,,,,,,
d1802721,20240914,,,,,,,Australia Women,Ireland Women,,,,,,,,,,,,
834cdd8d,20240915,,,,,,,Northland,Auckland,,,,,,,,,,,,
3474782d,20240915,,,,,,,Japan,Samoa,,,,,,,,,,,,
0a0da135,20240915,,,,,,,Counties Manukau,Otago,,,,,,,,,,,,
f9f4152a,20240918,,,,,,,Manawatu,Southland Stags,,,,,,,,,,,,
8531295b,20240919,,,,,,,Grenoble,Dax,,,,,,,,,,,,
b0211569,20240920,,,,,,,Northampton,Bath,,,,,,,,,,,,
91c6ee99,20240920,,,,,,,Bristol,Newcastle,,,,,,,,,,,,
6709e8c7,20240920,,,,,,,Zebre,Cardiff Blues,,,,,,,,,,,,
6d48b996,20240920,,,,,,,Leinster,Edinburgh,,,,,,,,,,,,
0806e07f,20240920,,,,,,,Hawkes Bay,Taranaki Bulls,,,,,,,,,,,,
bf7b78f3,20240920,,,,,,,Biarritz,Us Montauban,,,,,,,,,,,,
e12b6dc3,20240920,,,,,,,Brive,Aurillac,,,,,,,,,,,,
251e52e0,20240920,,,,,,,Colomiers,Valence Romans,,,,,,,,,,,,
1391bad8,20240920,,,,,,,Soyaux Angouleme,Mont De Marsan,,,,,,,,,,,,
97e0d0ac,20240920,,,,,,,Oyonnax,Nice,,,,,,,,,,,,
70a70975,20240920,,,,,,,Agen,Uso Nevers,,,,,,,,,,,,
f14fcd48,20240920,,,,,,,Beziers,Provence Rugby,,,,,,,,,,,,
4b1bf2b9,20240920,,,,,,,Australia Women,Wales Women,,,,,,,,,,,,
777c8a22,20240921,,,,,,,New Zealand,Australia,,,,,,,,,,,,
b07bb9f4,20240921,,,,,,,South Africa,Argentina,,,,,,,,,,,,
8031fa9e,20240921,,,,,,,Exeter Chiefs,Leicester,,,,,,,,,,,,
6200ca9f,20240921,,,,,,,Saracens,Gloucester,,,,,,,,,,,,
86248c73,20240921,,,,,,,Gwent Dragons,Ospreys,,,,,,,,,,,,
32dda4ad,20240921,,,,,,,Connacht,Munster,,,,,,,,,,,,
b8daf23e,20240921,,,,,,,Benetton,Scarlets,,,,,,,,,,,,
b1fec7a5,20240921,,,,,,,Ulster,Glasgow,,,,,,,,,,,,
8b68f347,20240921,,,,,,,Fiji,Japan,,,,,,,,,,,,
036b14da,20240921,,,,,,,Samoa,Usa,,,,,,,,,,,,
52afa28b,20240921,,,,,,,North Harbour,Northland,,,,,,,,,,,,
0ee33cb0,20240921,,,,,,,Counties Manukau,Canterbury,,,,,,,,,,,,
16ab3403,20240921,,,,,,,Bay Of Plenty,Wellington,,,,,,,,,,,,
50cb207d,20240921,,,,,,,Sharks Xv,Golden Lions,,,,,,,,,,,,
2fbc58d3,20240922,,,,,,,Harlequins,Sale,,,,,,,,,,,,
44ab5c95,20240922,,,,,,,Tasman Makos,Waikato,,,,,,,,,,,,
97eb4fab,20240922,,,,,,,Manawatu,Otago,,,,,,,,,,,,
3777ff2e,20240925,,,,,,,North Harbour,Taranaki Bulls,,,,,,,,,,,,
dfa519d2,20240926,,,,,,,Biarritz,Grenoble,,,,,,,,,,,,
4d11d8d7,20240927,,,,,,,Bristol,Gloucester,,,,,,,,,,,,
a3b8e293,20240927,,,,,,,Benetton,Glasgow,,,,,,,,,,,,
f3e54137,20240927,,,,,,,Leinster,Gwent Dragons,,,,,,,,,,,,
91be9eef,20240927,,,,,,,Wellington,Counties Manukau,,,,,,,,,,,,
9d61e131,20240927,,,,,,,Mont De Marsan,Brive,,,,,,,,,,,,
4c56c2cb,20240927,,,,,,,Beziers,Aurillac,,,,,,,,,,,,
f8e7a119,20240927,,,,,,,Colomiers,Nice,,,,,,,,,,,,
8a4dbbca,20240927,,,,,,,Soyaux Angouleme,Dax,,,,,,,,,,,,
a2769283,20240927,,,,,,,Us Montauban,Uso Nevers,,,,,,,,,,,,
7c795315,20240927,,,,,,,Agen,Valence Romans,,,,,,,,,,,,
3c287f1c,20240927,,,,,,,Oyonnax,Provence Rugby,,,,,,,,,,,,
4562f3b1,20240928,,,,,,,New Zealand,Australia,,,,,,,,,,,,
6a5e75d3,20240928,,,,,,,South Africa,Argentina,,,,,,,,,,,,
356825c1,20240928,,,,,,,Harlequins,Newcastle,,,,,,,,,,,,
e101378e,20240928,,,,,,,Saracens,Sale,,,,,,,,,,,,
08f63e95,20240928,,,,,,,Exeter Chiefs,Northampton,,,,,,,,,,,,
7634e4b8,20240928,,,,,,,Lions,Ulster,,,,,,,,,,,,
831594c2,20240928,,,,,,,Edinburgh,Bulls,,,,,,,,,,,,
3cbf3b95,20240928,,,,,,,Zebre,Munster,,,,,,,,,,,,
f6f1c56d,20240928,,,,,,,Scarlets,Cardiff Blues,,,,,,,,,,,,
0aecaed2,20240928,,,,,,,Connacht,Sharks,,,,,,,,,,,,
bf264125,20240928,,,,,,,Stormers,Ospreys,,,,,,,,,,,,
6889f81c,20240928,,,,,,,Otago,Tasman Makos,,,,,,,,,,,,
27203ede,20240928,,,,,,,Hawkes Bay,Auckland,,,,,,,,,,,,
324abe45,20240928,,,,,,,Bay Of Plenty,Northland,,,,,,,,,,,,
707a9527,20240929,,,,,,,Bath,Leicester,,,,,,,,,,,,
a6db8c0d,20240929,,,,,,,Waikato,Southland Stags,,,,,,,,,,,,
9a9ca310,20240929,,,,,,,North Harbour,Canterbury,,,,,,,,,,,,
7eea3081,20241002,,,,,,,Tasman Makos,Auckland,,,,,,,,,,,,
22211fff,20241004,,,,,,,Northampton,Harlequins,,,,,,,,,,,,
4cb82a9e,20241004,,,,,,,Gloucester,Sale,,,,,,,,,,,,
818a098a,20241004,,,,,,,Connacht,Scarlets,,,,,,,,,,,,
eab2a7ac,20241004,,,,,,,Cardiff Blues,Glasgow,,,,,,,,,,,,
5d38a00b,20241004,,,,,,,Northland,Otago,,,,,,,,,,,,
83fd9663,20241005,,,,,,,Bath,Bristol,,,,,,,,,,,,
c2357bee,20241005,,,,,,,Leicester,Newcastle,,,,,,,,,,,,
b50569c4,20241005,,,,,,,Edinburgh,Lions,,,,,,,,,,,,
9220c809,20241005,,,,,,,Bulls,Ulster,,,,,,,,,,,,
6386d5fd,20241005,,,,,,,Benetton,Leinster,,,,,,,,,,,,
473f9e90,20241005,,,,,,,Gwent Dragons,Sharks,,,,,,,,,,,,
1919de1c,20241005,,,,,,,Ospreys,Munster,,,,,,,,,,,,
ae883038,20241005,,,,,,,Stormers,Zebre,,,,,,,,,,,,
c83b9aa4,20241005,,,,,,,Canterbury,Waikato,,,,,,,,,,,,
5e601ce3,20241005,,,,,,,Wellington,Hawkes Bay,,,,,,,,,,,,
926fcd12,20241005,,,,,,,Manawatu,Counties Manukau,,,,,,,,,,,,
d450e326,20241005,,,,,,,North Harbour,Southland Stags,,,,,,,,,,,,
fb2963fc,20241006,,,,,,,Saracens,Exeter Chiefs,,,,,,,,,,,,
b5ed4eff,20241006,,,,,,,Gloucester Hartpury Women Rfc,Leicester Tigers Women,,,,,,,,,,,,
c86824bd,20241010,,,,,,,Dax,Agen,,,,,,,,,,,,
2af18bb9,20241011,,,,,,,Sale,Newcastle,,,,,,,,,,,,
ccb5649a,20241011,,,,,,,Glasgow,Zebre,,,,,,,,,,,,
604a134b,20241011,,,,,,,Counties Manukau,Wellington,,,,,,,,,,,,
75d65558,20241011,,,,,,,Colomiers,Oyonnax,,,,,,,,,,,,
f256e4d7,20241011,,,,,,,Grenoble,Valence Romans,,,,,,,,,,,,
661726f4,20241011,,,,,,,Provence Rugby,Soyaux Angouleme,,,,,,,,,,,,
39f292e5,20241011,,,,,,,Mont De Marsan,Nice,,,,,,,,,,,,
e199bde9,20241011,,,,,,,Us Montauban,Aurillac,,,,,,,,,,,,
64a9b740,20241011,,,,,,,Uso Nevers,Beziers,,,,,,,,,,,,
699c7ddc,20241011,,,,,,,Biarritz,Brive,,,,,,,,,,,,
ccc524c7,20241012,,,,,,,Bristol,Exeter Chiefs,,,,,,,,,,,,
7bbb27bd,20241012,,,,,,,Bath,Gloucester,,,,,,,,,,,,
5e64bc32,20241012,,,,,,,Leicester,Northampton,,,,,,,,,,,,
e5b4d11c,20241012,,,,,,,Sharks,Benetton,,,,,,,,,,,,
469870d7,20241012,,,,,,,Cardiff Blues,Scarlets,,,,,,,,,,,,
df6ea274,20241012,,,,,,,Edinburgh,Stormers,,,,,,,,,,,,
561a0880,20241012,,,,,,,Leinster,Munster,,,,,,,,,,,,
82565571,20241012,,,,,,,Ospreys,Bulls,,,,,,,,,,,,
cb811747,20241012,,,,,,,Connacht,Ulster,,,,,,,,,,,,
6ed1b68a,20241012,,,,,,,Taranaki Bulls,Waikato,,,,,,,,,,,,
4e5691d5,20241012,,,,,,,Bay Of Plenty,Hawkes Bay,,,,,,,,,,,,
64df6228,20241013,,,,,,,Saracens,Harlequins,,,,,,,,,,,,
572fe998,20241013,,,,,,,Lions,Gwent Dragons,,,,,,,,,,,,
ba75c8ce,20241013,,,,,,,Canterbury,Tasman Makos,,,,,,,,,,,,
3ea28d14,20241017,,,,,,,Provence Rugby,Brive,,,,,,,,,,,,
0d7e1368,20241018,,,,,,,Newcastle,Exeter Chiefs,,,,,,,,,,,,
a96b181b,20241018,,,,,,,Northampton,Sale,,,,,,,,,,,,
464e8fd5,20241018,,,,,,,Bulls,Scarlets,,,,,,,,,,,,
957efd5f,20241018,,,,,,,Ospreys,Ulster,,,,,,,,,,,,
c0b74b87,20241018,,,,,,,Colomiers,Soyaux Angouleme,,,,,,,,,,,,
3d2ea665,20241018,,,,,,,Beziers,Grenoble,,,,,,,,,,,,
0f551161,20241018,,,,,,,Aurillac,Nice,,,,,,,,,,,,
bf7e029f,20241018,,,,,,,Mont De Marsan,Uso Nevers,,,,,,,,,,,,
08a859a1,20241018,,,,,,,Dax,Oyonnax,,,,,,,,,,,,
87f867c7,20241018,,,,,,,Valence Romans,Us Montauban,,,,,,,,,,,,
0fcba495,20241018,,,,,,,Biarritz,Agen,,,,,,,,,,,,
0996098f,20241019,,,,,,,Bristol,Saracens,,,,,,,,,,,,
1581a19a,20241019,,,,,,,Bath,Harlequins,,,,,,,,,,,,
c8df2bbd,20241019,,,,,,,Zebre,Lions,,,,,,,,,,,,
da8389dc,20241019,,,,,,,Sharks,Glasgow,,,,,,,,,,,,
749c6e8a,20241019,,,,,,,Munster,Stormers,,,,,,,,,,,,
48535392,20241019,,,,,,,Edinburgh,Cardiff Blues,,,,,,,,,,,,
0acd3147,20241019,,,,,,,Connacht,Leinster,,,,,,,,,,,,
1b90cad5,20241019,,,,,,,Benetton,Gwent Dragons,,,,,,,,,,,,
8c319ea1,20241019,,,,,,,Waikato,Wellington,,,,,,,,,,,,
5893b10d,20241019,,,,,,,Canterbury,Bay Of Plenty,,,,,,,,,,,,
73908d25,20241019,,,,,,,Bristol Bears Women,Saracens Women,,,,,,,,,,,,
eee92d36,20241020,,,,,,,Leicester,Gloucester,,,,,,,,,,,,
24f59f7e,20241024,,,,,,,Grenoble,Us Montauban,,,,,,,,,,,,
416e62a1,20241025,,,,,,,Bristol,Northampton,,,,,,,,,,,,
46c29cb1,20241025,,,,,,,Scarlets,Zebre,,,,,,,,,,,,
ab7e3edf,20241025,,,,,,,Bulls,Benetton,,,,,,,,,,,,
b3beb4ee,20241025,,,,,,,Biarritz,Soyaux Angouleme,,,,,,,,,,,,
fbce1049,20241025,,,,,,,Dax,Brive,,,,,,,,,,,,
fbeea656,20241025,,,,,,,Aurillac,Mont De Marsan,,,,,,,,,,,,
13456620,20241025,,,,,,,Oyonnax,Beziers,,,,,,,,,,,,
10903961,20241025,,,,,,,Nice,Valence Romans,,,,,,,,,,,,
257b2e15,20241025,,,,,,,Provence Rugby,Uso Nevers,,,,,,,,,,,,
ab918adb,20241025,,,,,,,Colomiers,Agen,,,,,,,,,,,,
c8a770b5,20241026,,,,,,,Gloucester,Newcastle,,,,,,,,,,,,
c1399f7d,20241026,,,,,,,Bath,Sale,,,,,,,,,,,,
7cb2a369,20241026,,,,,,,Saracens,Leicester,,,,,,,,,,,,
94709557,20241026,,,,,,,Stormers,Glasgow,,,,,,,,,,,,
9cc310f2,20241026,,,,,,,Ospreys,Edinburgh,,,,,,,,,,,,
d367cd21,20241026,,,,,,,Munster,Sharks,,,,,,,,,,,,
077fe153,20241026,,,,,,,Leinster,Lions,,,,,,,,,,,,
55cf5499,20241026,,,,,,,Connacht,Gwent Dragons,,,,,,,,,,,,
efb8a133,20241026,,,,,,,Ulster,Cardiff Blues,,,,,,,,,,,,
a1e3a41b,20241026,,,,,,,Japan,New Zealand,,,,,,,,,,,,
d75421d2,20241026,,,,,,,Wellington,Bay Of Plenty,,,,,,,,,,,,
c6bda0c1,20241027,,,,,,,Harlequins,Exeter Chiefs,,,,,,,,,,,,
1f8fa0e3,20241027,,,,,,,Gloucester Hartpury Women Rfc,Saracens Women,,,,,,,,,,,,
6e4fe7b7,20241031,,,,,,,Colomiers,Us Montauban,,,,,,,,,,,,
bf0eae47,20241101,,,,,,,Valence Romans,Brive,,,,,,,,,,,,
9719e72e,20241101,,,,,,,Beziers,Soyaux Angouleme,,,,,,,,,,,,
ef447de3,20241101,,,,,,,Uso Nevers,Biarritz,,,,,,,,,,,,
cc5461c9,20241101,,,,,,,Provence Rugby,Mont De Marsan,,,,,,,,,,,,
f1dd1902,20241101,,,,,,,Aurillac,Oyonnax,,,,,,,,,,,,
447f9230,20241101,,,,,,,Grenoble,Agen,,,,,,,,,,,,
0f888bd4,20241101,,,,,,,Dax,Nice,,,,,,,,,,,,
8e855aef,20241102,,,,,,,England,New Zealand,,,,,,,,,,,,
17de87ef,20241102,,,,,,,Fiji,Scotland,,,,,,,,,,,,
a7d56abd,20241103,,,,,,,Ealing Trailfinders Women,Leicester Tigers Women,,,,,,,,,,,,
2153e5a5,20241107,,,,,,,Mont De Marsan,Biarritz,,,,,,,,,,,,
d8dd1738,20241108,,,,,,,New Zealand,Ireland,,,,,,,,,,,,
b5092be8,20241108,,,,,,,Oyonnax,Grenoble,,,,,,,,,,,,
30b32d7c,20241108,,,,,,,Dax,Beziers,,,,,,,,,,,,
8bf8271c,20241108,,,,,,,Provence Rugby,Aurillac,,,,,,,,,,,,
8a608379,20241108,,,,,,,Agen,Soyaux Angouleme,,,,,,,,,,,,
e967d3e7,20241108,,,,,,,Uso Nevers,Valence Romans,,,,,,,,,,,,
0d7f7d47,20241108,,,,,,,Us Montauban,Nice,,,,,,,,,,,,
5557c622,20241108,,,,,,,Brive,Colomiers,,,,,,,,,,,,
91aa2f0a,20241109,,,,,,,Australia,England,,,,,,,,,,,,
98e7776f,20241109,,,,,,,Argentina,Italy,,,,,,,,,,,,
edd253ae,20241109,,,,,,,Japan,France,,,,,,,,,,,,
13c902e2,20241110,,,,,,,Wales,Fiji,,,,,,,,,,,,
